Freq, Iw(200ps, hann), Iw(100ps, hann), Iw(50ps, hann)
792.000000, 2.637122, 5.611917, 12.996477
798.600000, 2.608055, 4.284513, 14.286425
805.200000, 2.559263, 4.647145, 14.656060
811.800000, 2.902883, 5.862764, 14.302847
818.400000, 3.188432, 6.520602, 13.937372
825.000000, 3.023884, 7.112176, 13.196639
831.600000, 2.737823, 7.385578, 12.765016
838.200000, 2.425404, 7.301426, 13.859544
844.800000, 2.109995, 6.295600, 13.941101
851.400000, 2.032369, 5.926156, 10.259273
858.000000, 2.291310, 7.018533, 6.689805
864.600000, 2.421038, 7.840098, 6.647607
871.200000, 2.326848, 7.061827, 8.221707
877.800000, 2.588862, 6.190017, 9.941027
884.400000, 2.658678, 6.816684, 12.435733
891.000000, 2.619532, 7.273694, 13.176597
897.600000, 3.174690, 7.876851, 10.613986
904.200000, 3.185392, 8.227453, 8.055754
910.800000, 2.816101, 8.214814, 7.485568
917.400000, 2.923648, 9.698454, 7.229464
924.000000, 3.032912, 9.649967, 6.616158
930.600000, 3.345076, 7.957668, 7.096295
937.200000, 3.298671, 7.586351, 7.251566
943.800000, 2.549827, 6.872460, 6.251173
950.400000, 2.088799, 6.582564, 5.517734
957.000000, 2.271663, 8.841224, 5.096495
963.600000, 3.098717, 10.341894, 4.849284
970.200000, 3.699350, 9.283657, 4.668385
976.800000, 3.243951, 8.026514, 4.388885
983.400000, 3.037097, 7.206027, 4.379131
990.000000, 3.529185, 7.157587, 3.798166
996.600000, 3.616942, 8.864068, 3.003312
1003.200000, 3.352230, 10.540384, 2.857914
1009.800000, 3.236721, 11.387226, 2.560790
1016.400000, 3.518762, 11.686104, 2.295075
1023.000000, 3.742760, 10.873072, 2.513993
1029.600000, 3.791398, 10.982670, 3.005904
1036.200000, 4.314394, 11.972323, 3.030045
1042.800000, 4.430516, 11.702704, 2.630002
1049.400000, 3.587831, 10.325465, 2.723508
1056.000000, 3.215806, 10.371804, 2.773301
1062.600000, 3.590609, 11.026786, 2.258641
1069.200000, 3.821981, 10.984632, 1.934860
1075.800000, 3.890705, 12.383340, 2.002622
1082.400000, 3.963221, 14.038275, 1.997845
1089.000000, 3.898578, 14.602202, 1.874290
1095.600000, 3.518873, 14.479670, 1.842430
1102.200000, 2.857324, 13.720204, 1.803876
1108.800000, 2.617631, 11.420551, 1.716960
1115.400000, 3.098622, 9.505682, 1.700478
1122.000000, 3.522503, 10.779646, 1.803513
1128.600000, 3.548296, 13.775551, 1.884057
1135.200000, 3.959485, 15.667357, 1.851031
1141.800000, 4.729657, 14.354070, 1.958870
1148.400000, 4.605393, 12.726028, 2.143680
1155.000000, 4.020356, 12.816778, 2.186663
1161.600000, 4.167357, 12.567736, 2.201259
1168.200000, 4.520052, 13.489628, 2.045142
1174.800000, 4.505411, 15.627666, 1.870131
1181.400000, 4.085148, 19.516437, 1.862722
1188.000000, 3.489328, 22.249138, 1.855908
1194.600000, 3.288831, 19.037519, 2.018460
1201.200000, 3.391003, 14.673598, 2.000454
1207.800000, 3.663348, 11.989667, 1.915203
1214.400000, 3.714244, 11.255127, 2.230858
1221.000000, 3.631345, 11.772762, 2.630176
1227.600000, 4.125675, 11.781130, 2.800826
1234.200000, 4.582048, 14.339214, 2.537690
1240.800000, 4.340894, 18.349529, 2.288631
1247.400000, 4.264481, 18.689552, 2.439258
1254.000000, 4.612262, 15.796083, 2.610800
1260.600000, 4.213543, 12.994604, 2.563132
1267.200000, 3.757815, 12.616493, 2.235077
1273.800000, 4.063998, 12.309980, 2.033493
1280.400000, 3.974019, 11.638901, 2.340705
1287.000000, 3.531569, 13.144533, 2.824848
1293.600000, 3.552998, 15.241099, 3.069387
1300.200000, 3.942686, 15.872117, 3.088322
1306.800000, 4.253189, 14.547465, 3.010730
1313.400000, 4.876416, 13.760324, 3.017215
1320.000000, 5.251302, 15.069047, 3.262605
1326.600000, 4.495377, 15.991752, 3.394927
1333.200000, 4.201574, 14.726900, 3.575428
1339.800000, 4.434515, 13.096401, 3.934963
1346.400000, 3.916698, 14.811156, 4.463977
1353.000000, 4.016538, 17.206652, 4.702759
1359.600000, 5.152217, 17.603861, 4.292195
1366.200000, 5.489009, 17.158690, 4.696520
1372.800000, 5.511343, 14.653234, 6.574889
1379.400000, 5.394663, 15.093253, 9.423883
1386.000000, 4.745060, 18.002747, 10.285788
1392.600000, 4.867303, 18.721452, 9.473200
1399.200000, 5.428673, 19.706001, 12.331367
1405.800000, 5.411229, 18.118338, 17.339386
1412.400000, 5.316082, 15.879129, 21.169615
1419.000000, 5.502888, 16.723502, 24.994011
1425.600000, 4.916492, 17.065022, 25.330468
1432.200000, 4.148106, 15.079625, 21.035958
1438.800000, 4.818855, 13.126781, 22.029275
1445.400000, 5.313295, 13.896300, 25.625645
1452.000000, 5.418301, 15.363317, 22.554710
1458.600000, 6.033213, 17.036734, 19.593080
1465.200000, 5.875442, 18.097436, 17.416998
1471.800000, 5.516637, 17.544223, 13.965999
1478.400000, 5.560500, 16.955532, 14.459260
1485.000000, 6.011385, 14.783403, 16.021614
1491.600000, 5.820792, 12.321144, 14.762294
1498.200000, 4.853202, 14.499246, 12.149804
1504.800000, 4.533903, 17.547608, 9.633637
1511.400000, 5.366141, 16.889315, 7.964111
1518.000000, 6.333703, 15.905071, 7.875565
1524.600000, 5.435996, 15.819391, 7.683909
1531.200000, 4.806176, 14.239499, 5.643406
1537.800000, 5.232330, 12.328985, 3.039806
1544.400000, 5.453117, 12.702907, 1.961046
1551.000000, 5.731264, 13.195428, 2.262835
1557.600000, 6.005319, 13.945838, 2.211278
1564.200000, 6.124667, 14.145270, 2.072686
1570.800000, 5.522803, 12.146125, 2.266238
1577.400000, 4.834724, 11.043170, 2.428869
1584.000000, 5.240897, 11.188523, 2.437682
1590.600000, 5.998507, 13.288251, 2.159155
1597.200000, 6.194259, 15.221351, 1.823941
1603.800000, 6.577577, 14.796960, 1.557423
1610.400000, 7.175746, 13.503974, 1.340541
1617.000000, 7.684365, 12.542848, 1.198151
1623.600000, 7.982257, 13.263322, 1.141978
1630.200000, 7.333076, 13.818247, 1.109107
1636.800000, 6.157080, 13.440535, 1.018304
1643.400000, 6.317095, 13.176970, 0.950323
1650.000000, 7.892354, 13.000639, 0.936120
1656.600000, 7.473394, 12.279938, 0.925615
1663.200000, 5.237472, 10.605770, 0.849726
1669.800000, 5.628610, 9.530921, 0.831841
1676.400000, 6.995370, 10.712656, 0.888882
1683.000000, 6.999963, 11.870809, 0.867134
1689.600000, 6.886735, 11.237345, 0.844166
1696.200000, 6.186112, 9.835036, 0.839105
1702.800000, 5.906508, 8.786103, 0.747404
1709.400000, 6.559853, 9.592779, 0.695566
1716.000000, 5.708702, 10.132943, 0.760975
1722.600000, 4.901752, 7.952288, 0.802686
1729.200000, 6.116573, 6.555989, 0.756927
1735.800000, 7.209156, 7.579627, 0.706843
1742.400000, 7.559245, 9.022463, 0.720230
1749.000000, 6.972393, 9.805086, 0.728779
1755.600000, 6.262939, 9.242415, 0.706143
1762.200000, 6.986873, 8.634750, 0.692264
1768.800000, 7.409660, 9.306654, 0.691025
1775.400000, 6.488914, 10.806262, 0.709863
1782.000000, 6.222856, 11.451018, 0.718621
1788.600000, 6.771969, 10.472560, 0.729097
1795.200000, 7.645521, 9.492070, 0.755888
1801.800000, 8.710638, 9.075012, 0.737076
1808.400000, 8.029742, 7.740488, 0.679391
1815.000000, 6.636429, 5.821330, 0.676115
1821.600000, 6.940865, 5.565661, 0.704093
1828.200000, 8.731702, 6.501527, 0.698255
1834.800000, 10.435239, 6.462324, 0.691606
1841.400000, 10.417444, 5.788822, 0.684000
1848.000000, 9.547177, 5.396928, 0.651403
1854.600000, 8.487551, 5.673896, 0.616717
1861.200000, 7.769838, 6.287551, 0.627980
1867.800000, 7.860146, 6.103632, 0.673981
1874.400000, 7.247244, 5.339834, 0.708931
1881.000000, 7.372209, 4.448084, 0.705706
1887.600000, 9.879469, 4.160438, 0.696210
1894.200000, 11.896023, 4.779940, 0.702647
1900.800000, 10.210247, 5.646387, 0.715032
1907.400000, 8.171570, 6.167780, 0.722077
1914.000000, 9.018571, 6.163225, 0.685135
1920.600000, 9.353545, 5.790656, 0.693684
1927.200000, 8.320003, 4.890545, 0.723326
1933.800000, 8.170016, 4.248455, 0.682142
1940.400000, 9.685533, 4.659086, 0.662891
1947.000000, 10.363848, 4.925463, 0.655259
1953.600000, 8.212300, 4.073708, 0.648076
1960.200000, 7.190839, 3.480429, 0.695231
1966.800000, 8.547619, 3.552836, 0.733798
1973.400000, 9.331128, 3.346878, 0.735202
1980.000000, 10.239427, 3.042269, 0.751181
1986.600000, 10.621389, 2.717544, 0.757054
1993.200000, 9.684566, 2.543869, 0.736392
1999.800000, 9.591690, 2.822645, 0.723838
2006.400000, 9.026100, 2.823515, 0.706372
2013.000000, 8.517272, 2.242140, 0.727362
2019.600000, 9.144745, 2.128111, 0.761221
2026.200000, 9.716188, 2.399679, 0.728684
2032.800000, 10.300584, 2.295435, 0.724655
2039.400000, 9.586511, 2.135167, 0.757693
2046.000000, 8.493688, 2.331535, 0.762810
2052.600000, 8.239136, 2.751155, 0.770804
2059.200000, 8.877177, 2.671711, 0.773464
2065.800000, 11.211157, 2.449779, 0.770406
2072.400000, 11.972908, 2.357958, 0.774064
2079.000000, 10.291025, 1.943276, 0.739957
2085.600000, 9.796407, 1.792097, 0.690666
2092.200000, 9.867153, 1.954386, 0.700567
2098.800000, 10.789754, 2.082298, 0.727104
2105.400000, 12.267943, 2.329680, 0.711132
2112.000000, 10.874702, 2.422054, 0.709227
2118.600000, 9.342613, 2.040409, 0.733141
2125.200000, 10.266132, 1.852702, 0.719454
2131.800000, 11.385011, 2.121646, 0.687384
2138.400000, 13.133944, 2.274031, 0.683983
2145.000000, 14.577582, 2.257820, 0.700890
2151.600000, 13.302357, 2.172082, 0.696272
2158.200000, 11.592916, 2.087866, 0.692911
2164.800000, 12.482166, 2.048242, 0.706480
2171.400000, 14.424629, 1.863782, 0.680609
2178.000000, 13.511728, 1.771298, 0.638725
2184.600000, 10.999475, 2.088292, 0.633786
2191.200000, 10.160415, 2.348059, 0.630173
2197.800000, 10.988706, 2.196362, 0.618051
2204.400000, 12.150054, 1.803737, 0.636229
2211.000000, 11.931774, 1.508746, 0.645550
2217.600000, 10.261103, 1.451278, 0.621902
2224.200000, 8.613078, 1.557637, 0.622905
2230.800000, 8.951144, 1.611873, 0.635144
2237.400000, 11.778912, 1.542593, 0.613522
2244.000000, 14.294393, 1.619526, 0.598504
2250.600000, 14.875406, 1.754703, 0.598933
2257.200000, 13.253052, 1.718415, 0.593902
2263.800000, 12.134985, 1.507258, 0.600022
2270.400000, 12.847430, 1.348004, 0.604173
2277.000000, 12.320034, 1.411865, 0.582880
2283.600000, 10.909038, 1.682292, 0.564886
2290.200000, 10.892672, 1.860331, 0.570397
2296.800000, 11.419811, 1.732780, 0.582176
2303.400000, 10.906571, 1.704187, 0.588020
2310.000000, 10.826792, 1.855818, 0.584058
2316.600000, 10.933731, 2.043860, 0.578122
2323.200000, 13.200935, 2.145481, 0.574019
2329.800000, 14.940594, 2.022499, 0.572033
2336.400000, 11.498593, 1.836155, 0.575105
2343.000000, 10.358658, 1.610043, 0.584616
2349.600000, 11.685784, 1.472676, 0.594827
2356.200000, 9.900656, 1.639636, 0.595380
2362.800000, 11.711296, 1.863575, 0.586834
2369.400000, 19.076608, 1.781076, 0.571847
2376.000000, 22.003853, 1.692533, 0.566444
2382.600000, 18.963648, 1.885583, 0.571690
2389.200000, 16.122166, 1.944535, 0.577794
2395.800000, 16.745469, 1.803056, 0.583273
2402.400000, 18.958193, 1.801883, 0.579113
2409.000000, 17.895986, 1.908164, 0.575749
2415.600000, 16.834447, 1.995954, 0.582305
2422.200000, 17.402039, 1.980188, 0.584861
2428.800000, 16.843952, 1.798381, 0.579221
2435.400000, 16.049554, 1.762033, 0.578971
2442.000000, 14.922081, 1.867373, 0.578240
2448.600000, 14.556135, 1.839337, 0.571669
2455.200000, 13.173143, 1.881555, 0.572623
2461.800000, 11.697506, 2.084061, 0.574262
2468.400000, 12.125783, 2.119018, 0.571835
2475.000000, 13.980713, 1.961610, 0.571697
2481.600000, 17.302462, 2.042125, 0.573251
2488.200000, 18.697865, 2.061733, 0.577673
2494.800000, 17.683133, 1.911892, 0.580692
2501.400000, 17.848521, 1.965656, 0.574779
2508.000000, 20.207165, 1.940694, 0.568091
2514.600000, 18.535447, 2.049541, 0.571063
2521.200000, 13.438143, 2.256188, 0.576023
2527.800000, 11.855302, 2.217732, 0.574580
2534.400000, 12.895897, 2.263601, 0.573458
2541.000000, 15.203768, 2.136180, 0.583297
2547.600000, 16.430763, 1.679147, 0.597064
2554.200000, 14.263800, 1.682472, 0.599158
2560.800000, 14.367910, 2.044962, 0.596581
2567.400000, 17.632911, 2.154213, 0.599519
2574.000000, 17.668824, 2.441342, 0.597791
2580.600000, 15.234323, 2.934180, 0.588336
2587.200000, 13.666426, 3.096842, 0.586441
2593.800000, 15.185210, 2.868422, 0.593433
2600.400000, 18.276813, 2.792104, 0.597528
2607.000000, 17.075219, 2.784361, 0.596006
2613.600000, 12.924180, 2.246381, 0.601883
2620.200000, 16.066565, 1.821969, 0.620323
2626.800000, 21.710699, 2.177623, 0.620828
2633.400000, 17.728864, 2.984896, 0.616402
2640.000000, 14.523462, 3.424862, 0.624359
2646.600000, 16.013247, 3.544649, 0.608444
2653.200000, 16.326800, 3.532425, 0.595409
2659.800000, 15.749970, 3.213871, 0.616479
2666.400000, 12.633119, 3.084180, 0.635994
2673.000000, 11.632821, 3.625375, 0.631391
2679.600000, 15.105179, 4.142836, 0.615745
2686.200000, 17.059379, 3.678426, 0.612489
2692.800000, 17.100074, 3.349490, 0.613750
2699.400000, 19.058333, 4.235786, 0.609854
2706.000000, 18.293780, 5.362485, 0.617503
2712.600000, 14.162921, 5.163334, 0.632583
2719.200000, 13.307232, 3.933063, 0.638529
2725.800000, 15.665758, 3.884011, 0.638470
2732.400000, 17.825646, 5.102888, 0.643238
2739.000000, 18.644460, 5.569900, 0.639980
2745.600000, 19.050019, 5.316562, 0.631029
2752.200000, 16.089594, 5.746175, 0.632119
2758.800000, 16.058945, 6.799427, 0.630062
2765.400000, 23.403953, 8.633588, 0.633965
2772.000000, 24.998131, 10.021334, 0.642999
2778.600000, 20.810527, 8.404926, 0.637008
2785.200000, 19.284354, 6.684866, 0.652609
2791.800000, 19.834133, 7.402957, 0.684655
2798.400000, 18.153433, 8.623838, 0.679819
2805.000000, 15.607257, 11.519627, 0.665688
2811.600000, 15.527725, 16.479897, 0.696466
2818.200000, 14.689961, 19.105861, 0.728995
2824.800000, 16.172721, 18.911637, 0.726454
2831.400000, 18.604378, 19.134697, 0.733078
2838.000000, 18.178275, 18.725538, 0.733622
2844.600000, 18.109246, 19.099381, 0.726353
2851.200000, 17.654741, 21.430770, 0.736459
2857.800000, 17.963677, 25.540412, 0.727123
2864.400000, 18.539196, 28.867386, 0.737372
2871.000000, 16.986542, 23.663141, 0.787882
2877.600000, 15.974834, 21.588320, 0.810817
2884.200000, 16.145809, 27.786985, 0.810245
2890.800000, 15.236529, 28.649988, 0.763280
2897.400000, 13.114787, 27.502902, 0.706206
2904.000000, 12.395745, 27.701803, 0.740922
2910.600000, 12.259352, 24.242055, 0.815652
2917.200000, 14.429737, 19.187327, 0.869509
2923.800000, 20.171008, 18.410360, 0.911772
2930.400000, 20.758201, 22.354454, 0.901349
2937.000000, 16.640339, 23.565163, 0.873359
2943.600000, 16.185916, 18.919224, 0.879074
2950.200000, 18.648872, 15.281435, 0.824738
2956.800000, 19.338967, 14.576733, 0.791867
2963.400000, 15.739428, 15.191918, 0.844602
2970.000000, 12.310400, 16.465083, 0.847776
2976.600000, 14.102048, 14.821673, 0.831561
2983.200000, 16.019520, 12.278820, 0.871441
2989.800000, 15.831008, 11.008672, 0.906013
2996.400000, 15.466592, 11.266314, 0.914359
3003.000000, 16.383487, 13.822565, 0.948527
3009.600000, 17.292764, 15.284891, 0.955566
3016.200000, 17.336903, 13.017462, 0.896072
3022.800000, 17.563673, 10.178775, 0.878001
3029.400000, 14.657113, 9.620301, 0.930749
3036.000000, 12.160272, 8.604197, 0.940341
3042.600000, 12.527400, 7.073828, 0.927248
3049.200000, 13.251149, 6.165476, 0.975610
3055.800000, 13.758231, 5.185461, 0.998722
3062.400000, 15.011369, 5.099823, 0.950850
3069.000000, 16.085268, 4.892980, 0.917436
3075.600000, 13.225847, 4.141635, 0.925824
3082.200000, 11.180493, 4.067075, 0.908880
3088.800000, 11.840167, 4.869870, 0.914005
3095.400000, 12.074601, 5.133041, 0.955834
3102.000000, 12.506643, 3.756541, 0.973514
3108.600000, 13.233151, 2.653145, 0.942330
3115.200000, 14.906443, 2.404393, 0.858061
3121.800000, 16.426326, 2.324589, 0.874452
3128.400000, 17.062509, 2.339602, 0.941067
3135.000000, 16.597296, 2.342975, 0.929833
3141.600000, 12.566155, 2.434922, 0.933637
3148.200000, 10.188370, 2.374894, 0.961515
3154.800000, 13.779953, 2.101057, 0.927103
3161.400000, 16.812082, 2.040483, 0.866862
3168.000000, 15.823973, 2.165719, 0.844092
3174.600000, 12.975089, 1.998669, 0.892300
3181.200000, 11.449540, 1.836621, 1.018879
3187.800000, 13.051268, 1.785689, 1.097541
3194.400000, 15.770029, 1.511383, 1.066714
3201.000000, 16.046267, 1.309340, 1.000865
3207.600000, 14.728084, 1.351710, 0.956104
3214.200000, 15.327035, 1.325972, 0.899017
3220.800000, 15.544341, 1.219036, 0.872629
3227.400000, 14.903033, 1.192924, 0.959531
3234.000000, 15.763397, 1.137469, 1.090551
3240.600000, 15.434148, 1.040999, 1.094759
3247.200000, 14.730533, 0.957183, 0.993586
3253.800000, 15.097214, 0.960824, 0.985129
3260.400000, 14.730029, 1.064394, 1.035069
3267.000000, 14.252917, 1.031617, 1.048547
3273.600000, 12.767834, 1.043170, 1.013091
3280.200000, 12.318440, 1.130174, 0.946917
3286.800000, 14.551196, 1.035358, 0.921167
3293.400000, 14.901233, 0.905511, 0.949443
3300.000000, 14.355391, 0.841214, 0.992350
3306.600000, 14.859573, 0.876634, 1.035744
3313.200000, 15.335350, 0.942669, 1.092389
3319.800000, 14.602796, 0.879107, 1.092623
3326.400000, 14.415979, 0.813523, 1.035587
3333.000000, 14.470940, 0.806213, 1.017362
3339.600000, 11.447725, 0.835576, 0.990727
3346.200000, 10.129544, 0.930157, 0.961267
3352.800000, 11.700375, 0.924226, 1.000544
3359.400000, 11.937362, 0.858465, 1.071448
3366.000000, 11.508406, 0.828464, 1.128293
3372.600000, 12.573554, 0.747686, 1.142064
3379.200000, 12.005246, 0.689105, 1.139861
3385.800000, 9.834041, 0.739570, 1.132997
3392.400000, 10.587808, 0.804355, 1.156576
3399.000000, 11.967516, 0.780663, 1.196845
3405.600000, 12.082611, 0.717607, 1.300050
3412.200000, 11.685384, 0.687086, 1.366260
3418.800000, 10.874151, 0.712365, 1.236837
3425.400000, 9.748321, 0.747424, 1.244005
3432.000000, 8.873403, 0.725909, 1.376557
3438.600000, 8.687612, 0.689587, 1.480546
3445.200000, 8.210643, 0.690509, 1.723435
3451.800000, 8.695379, 0.714627, 1.904195
3458.400000, 9.675765, 0.718571, 2.072057
3465.000000, 9.092354, 0.688967, 2.636248
3471.600000, 10.027487, 0.661061, 2.900106
3478.200000, 11.646654, 0.646078, 2.565955
3484.800000, 8.839196, 0.668800, 2.694977
3491.400000, 6.194811, 0.710755, 3.684602
3498.000000, 7.264326, 0.702779, 7.256660
3504.600000, 8.803483, 0.667595, 12.521867
3511.200000, 9.792806, 0.646390, 18.423643
3517.800000, 9.412974, 0.656984, 38.571914
3524.400000, 9.024400, 0.672930, 61.504044
3531.000000, 9.981734, 0.660482, 61.507301
3537.600000, 9.301010, 0.667122, 50.912887
3544.200000, 9.540369, 0.693626, 39.941603
3550.800000, 11.616110, 0.693498, 33.303212
3557.400000, 10.728814, 0.680114, 33.327071
3564.000000, 10.095038, 0.681171, 30.270762
3570.600000, 10.601086, 0.685951, 25.008824
3577.200000, 9.368720, 0.678922, 21.592425
3583.800000, 9.273677, 0.674697, 19.463823
3590.400000, 10.091470, 0.664560, 17.319200
3597.000000, 9.092152, 0.683844, 19.076154
3603.600000, 7.123237, 0.733291, 27.865540
3610.200000, 5.815306, 0.712261, 38.898014
3616.800000, 5.862107, 0.660384, 50.267762
3623.400000, 5.619237, 0.633880, 55.142365
3630.000000, 5.102199, 0.636398, 48.034122
3636.600000, 5.563564, 0.684156, 35.130035
3643.200000, 6.998069, 0.710203, 20.302348
3649.800000, 8.083490, 0.684893, 11.219259
3656.400000, 7.568386, 0.684879, 8.631015
3663.000000, 6.401599, 0.704037, 5.662530
3669.600000, 4.862383, 0.691930, 3.479447
3676.200000, 4.497676, 0.653074, 2.712224
3682.800000, 5.396307, 0.597969, 2.284844
3689.400000, 5.427035, 0.584152, 1.939986
3696.000000, 5.468151, 0.626116, 1.380399
3702.600000, 5.914104, 0.647394, 1.157918
3709.200000, 5.617943, 0.621410, 1.145444
3715.800000, 6.060054, 0.621440, 0.899112
3722.400000, 6.866022, 0.672731, 0.792268
3729.000000, 6.271623, 0.710143, 0.928187
3735.600000, 5.817730, 0.670886, 0.996650
3742.200000, 5.585997, 0.604818, 0.882504
3748.800000, 5.332560, 0.609718, 0.809822
3755.400000, 5.464867, 0.658445, 0.735784
3762.000000, 5.053122, 0.684677, 0.695190
3768.600000, 4.449372, 0.667847, 0.689524
3775.200000, 4.408144, 0.620199, 0.664800
3781.800000, 4.655955, 0.604645, 0.668884
3788.400000, 4.953826, 0.629226, 0.671145
3795.000000, 5.254676, 0.620242, 0.680466
3801.600000, 5.897430, 0.607867, 0.621078
3808.200000, 6.678968, 0.653700, 0.604006
3814.800000, 6.306438, 0.692756, 0.669785
3821.400000, 4.937740, 0.673825, 0.668996
3828.000000, 4.200136, 0.647164, 0.622125
3834.600000, 4.594998, 0.634048, 0.599985
3841.200000, 4.515784, 0.614771, 0.604041
3847.800000, 4.211963, 0.629355, 0.568286
3854.400000, 4.552893, 0.674429, 0.541786
3861.000000, 4.049922, 0.661510, 0.590296
