Freq, Iw(45ps, hann), Iw(45ps, w/o hann)
513.333333, 4.937604, 5.153985
520.666667, 4.785324, 4.758999
528.000000, 4.327230, 4.469329
535.333333, 4.242152, 3.611674
542.666667, 5.113050, 5.275582
550.000000, 6.132606, 6.289372
557.333333, 7.142993, 6.678018
564.666667, 7.659327, 8.926243
572.000000, 7.559408, 6.106071
579.333333, 7.582717, 9.099601
586.666667, 7.381508, 6.024473
594.000000, 8.176609, 8.378060
601.333333, 8.407344, 9.925875
608.666667, 6.750311, 5.398405
616.000000, 6.434240, 6.277835
623.333333, 6.939569, 7.783731
630.666667, 6.826386, 5.914630
638.000000, 7.556414, 7.692108
645.333333, 9.183522, 8.925091
652.666667, 10.538644, 11.193724
660.000000, 11.849451, 10.844511
667.333333, 11.125770, 14.513571
674.666667, 9.057069, 4.631546
682.000000, 11.609263, 12.454722
689.333333, 15.778934, 16.897246
696.666667, 16.243945, 16.863758
704.000000, 14.423044, 14.348853
711.333333, 13.168168, 12.130062
718.666667, 14.864401, 14.066179
726.000000, 15.998053, 19.194537
733.333333, 14.287129, 11.533649
740.666667, 15.579109, 14.888082
748.000000, 17.649365, 21.009530
755.333333, 17.064891, 13.689460
762.666667, 19.588433, 19.868614
770.000000, 21.900296, 24.923617
777.333333, 18.384180, 17.883044
784.666667, 16.216400, 12.852777
792.000000, 18.120576, 21.277226
799.333333, 17.312235, 17.072300
806.666667, 15.080633, 13.828629
814.000000, 15.355538, 15.592087
821.333333, 16.298952, 16.410948
828.666667, 15.997224, 16.782909
836.000000, 15.116939, 14.010748
843.333333, 16.349575, 15.663289
850.666667, 17.451564, 20.056654
858.000000, 15.549697, 14.031730
865.333333, 13.281950, 14.083715
872.666667, 12.697882, 10.926861
880.000000, 13.594663, 14.856741
887.333333, 14.141037, 13.737640
894.666667, 14.871852, 14.229295
902.000000, 15.830461, 17.290754
909.333333, 14.780105, 14.511967
916.666667, 13.421648, 12.807204
924.000000, 13.537561, 13.559490
931.333333, 14.391038, 14.223322
938.666667, 13.852928, 15.554847
946.000000, 12.715887, 10.079942
953.333333, 14.370493, 15.151470
960.666667, 15.365989, 17.097610
968.000000, 12.745783, 12.115291
975.333333, 10.154781, 9.656526
982.666667, 9.271173, 9.192334
990.000000, 9.179221, 9.044915
997.333333, 8.671520, 9.435685
1004.666667, 8.445821, 6.767830
1012.000000, 8.564496, 10.811712
1019.333333, 7.426296, 5.866349
1026.666667, 6.725441, 7.161818
1034.000000, 6.555272, 6.711138
1041.333333, 5.901926, 5.636454
1048.666667, 6.224370, 5.624343
1056.000000, 6.835104, 8.012203
1063.333333, 6.063072, 5.690585
1070.666667, 4.408448, 4.858854
1078.000000, 3.421093, 2.227059
1085.333333, 3.765950, 4.371064
1092.666667, 4.041478, 4.093771
1100.000000, 3.539327, 3.607726
1107.333333, 2.945718, 2.848658
1114.666667, 2.475161, 2.477388
1122.000000, 2.286980, 2.097287
1129.333333, 2.187307, 2.476015
1136.666667, 2.012083, 1.699712
1144.000000, 1.903989, 2.172860
1151.333333, 1.605296, 1.570168
1158.666667, 1.328960, 1.108231
1166.000000, 1.452216, 1.529646
1173.333333, 1.679499, 1.641349
1180.666667, 1.716399, 1.905543
1188.000000, 1.666025, 1.413097
1195.333333, 1.572249, 1.932373
1202.666667, 1.421047, 1.011024
1210.000000, 1.397354, 1.729833
1217.333333, 1.498075, 1.118627
1224.666667, 1.627967, 2.025130
1232.000000, 1.505018, 1.343019
1239.333333, 1.348308, 1.308968
1246.666667, 1.385621, 1.432205
1254.000000, 1.392091, 1.369180
1261.333333, 1.517347, 1.398007
1268.666667, 1.704173, 1.904084
1276.000000, 1.535045, 1.610103
1283.333333, 1.316434, 1.015948
1290.666667, 1.322906, 1.624126
1298.000000, 1.225895, 1.027447
1305.333333, 1.330218, 1.224539
1312.666667, 1.559378, 1.844324
1320.000000, 1.508777, 1.324207
1327.333333, 1.493143, 1.542422
1334.666667, 1.605833, 1.563494
1342.000000, 1.783786, 1.753893
1349.333333, 1.901160, 2.063918
1356.666667, 1.809412, 1.722715
1364.000000, 1.656833, 1.728052
1371.333333, 1.447749, 1.448288
1378.666667, 1.409737, 1.166553
1386.000000, 1.635794, 1.858113
1393.333333, 1.738628, 1.660281
1400.666667, 1.867977, 1.775717
1408.000000, 2.098488, 2.260370
1415.333333, 2.068188, 2.097340
1422.666667, 1.976612, 1.817266
1430.000000, 2.217127, 2.175047
1437.333333, 2.612217, 2.701247
1444.666667, 2.705082, 2.870565
1452.000000, 2.607441, 2.378644
1459.333333, 3.195543, 2.802066
1466.666667, 4.033969, 4.799422
1474.000000, 3.975934, 3.735402
1481.333333, 4.599219, 3.633218
1488.666667, 6.138828, 7.394631
1496.000000, 6.061093, 6.131693
1503.333333, 5.439435, 4.585813
1510.666667, 5.893073, 6.455038
1518.000000, 6.101739, 6.076100
1525.333333, 6.537795, 5.798380
1532.666667, 8.573284, 8.480799
1540.000000, 10.151262, 11.534831
1547.333333, 9.916457, 9.051317
1554.666667, 11.115523, 10.027244
1562.000000, 13.272827, 15.357586
1569.333333, 15.175261, 12.351303
1576.666667, 17.885795, 20.641800
1584.000000, 18.711304, 17.907487
1591.333333, 15.913915, 18.386353
1598.666667, 16.978403, 8.973721
1606.000000, 22.431649, 31.583052
1613.333333, 23.791296, 17.589728
1620.666667, 23.649375, 28.405833
1628.000000, 24.213790, 20.194073
1635.333333, 23.509102, 28.056355
1642.666667, 20.660115, 17.730470
1650.000000, 18.260936, 19.121607
1657.333333, 15.823081, 17.071685
1664.666667, 12.401537, 10.028705
1672.000000, 10.941159, 12.472877
1679.333333, 8.886010, 8.790496
1686.666667, 6.201012, 5.492326
1694.000000, 5.453278, 5.029150
1701.333333, 5.462530, 6.263270
1708.666667, 4.846898, 4.294918
1716.000000, 4.282837, 4.534152
1723.333333, 3.651930, 3.767477
1730.666667, 2.977444, 2.538341
1738.000000, 2.981819, 3.066050
1745.333333, 2.919939, 3.256854
1752.666667, 2.277377, 2.099140
1760.000000, 1.650846, 1.654097
1767.333333, 1.273036, 1.196635
1774.666667, 1.220551, 1.044981
1782.000000, 1.314538, 1.595516
1789.333333, 1.247947, 1.022256
1796.666667, 1.180279, 1.351813
1804.000000, 1.110965, 0.995029
1811.333333, 1.136448, 1.102084
1818.666667, 1.204662, 1.346761
1826.000000, 1.101005, 1.022833
1833.333333, 0.983738, 1.011482
1840.666667, 0.935528, 0.889181
1848.000000, 0.915574, 0.952302
1855.333333, 0.866034, 0.868477
1862.666667, 0.804610, 0.774885
1870.000000, 0.819998, 0.800181
1877.333333, 0.835251, 0.904755
1884.666667, 0.786469, 0.731362
1892.000000, 0.773459, 0.778387
1899.333333, 0.777813, 0.805689
1906.666667, 0.747464, 0.721467
1914.000000, 0.749878, 0.741272
1921.333333, 0.749991, 0.795536
1928.666667, 0.704455, 0.667528
1936.000000, 0.674501, 0.687191
1943.333333, 0.668198, 0.656142
1950.666667, 0.707275, 0.673329
1958.000000, 0.773455, 0.826373
1965.333333, 0.770121, 0.767741
1972.666667, 0.758507, 0.718561
1980.000000, 0.763796, 0.829141
1987.333333, 0.778552, 0.678352
1994.666667, 0.811353, 0.928381
2002.000000, 0.762620, 0.710229
2009.333333, 0.697838, 0.701587
2016.666667, 0.697471, 0.677983
2024.000000, 0.713930, 0.732359
2031.333333, 0.703962, 0.713003
2038.666667, 0.683778, 0.657490
2046.000000, 0.697279, 0.707163
2053.333333, 0.724641, 0.717285
2060.666667, 0.742211, 0.756880
2068.000000, 0.755445, 0.737774
2075.333333, 0.761717, 0.789324
2082.666667, 0.786030, 0.730474
2090.000000, 0.832627, 0.893778
2097.333333, 0.802822, 0.812436
2104.666667, 0.760700, 0.692646
2112.000000, 0.754599, 0.845069
2119.333333, 0.739721, 0.635705
2126.666667, 0.793455, 0.842490
2134.000000, 0.836263, 0.853104
2141.333333, 0.856323, 0.796307
2148.666667, 0.900833, 0.979500
2156.000000, 0.940897, 0.848037
2163.333333, 0.944750, 1.088040
2170.666667, 0.913036, 0.754792
2178.000000, 0.951565, 1.054424
2185.333333, 0.968664, 0.942676
2192.666667, 0.956072, 0.935057
2200.000000, 0.956118, 1.011454
2207.333333, 0.887609, 0.866453
2214.666667, 0.860787, 0.806110
2222.000000, 0.907690, 0.964452
2229.333333, 0.920254, 0.895799
2236.666667, 0.893876, 0.924937
2244.000000, 0.845992, 0.829770
2251.333333, 0.851185, 0.799552
2258.666667, 0.911747, 0.975845
2266.000000, 0.907455, 0.895726
2273.333333, 0.849330, 0.862510
2280.666667, 0.836475, 0.776520
2288.000000, 0.892180, 0.930408
2295.333333, 0.922896, 0.931394
2302.666667, 0.858502, 0.898364
2310.000000, 0.819552, 0.705876
2317.333333, 0.901041, 0.968099
2324.666667, 0.920597, 0.962125
2332.000000, 0.840658, 0.789988
2339.333333, 0.833814, 0.820505
2346.666667, 0.821536, 0.904287
2354.000000, 0.759685, 0.657073
2361.333333, 0.721374, 0.820309
2368.666667, 0.655625, 0.587843
2376.000000, 0.680766, 0.626567
2383.333333, 0.828008, 0.882121
2390.666667, 0.936881, 0.921240
2398.000000, 0.928090, 1.022911
2405.333333, 0.833985, 0.745191
2412.666667, 0.815038, 0.822617
2420.000000, 0.845858, 0.869752
2427.333333, 0.880695, 0.821359
2434.666667, 0.935114, 1.010331
2442.000000, 0.886472, 0.898330
2449.333333, 0.813891, 0.738915
2456.666667, 0.847944, 0.879470
2464.000000, 0.880533, 0.893929
2471.333333, 0.846335, 0.854771
2478.666667, 0.820690, 0.781838
2486.000000, 0.810958, 0.864278
2493.333333, 0.828510, 0.733498
2500.666667, 0.872455, 0.982790
2508.000000, 0.858462, 0.790688
2515.333333, 0.935617, 0.869731
2522.666667, 1.029428, 1.212288
2530.000000, 0.914268, 0.823273
2537.333333, 0.790118, 0.798214
2544.666667, 0.803395, 0.740864
2552.000000, 0.846367, 0.933681
2559.333333, 0.846286, 0.777226
2566.666667, 0.855110, 0.897053
2574.000000, 0.862063, 0.849168
2581.333333, 0.865729, 0.852896
2588.666667, 0.879726, 0.907943
2596.000000, 0.922277, 0.850026
2603.333333, 1.017318, 1.081183
2610.666667, 1.022055, 1.056894
2618.000000, 0.964800, 0.893201
2625.333333, 0.990735, 1.015869
2632.666667, 1.038150, 1.038035
2640.000000, 1.056551, 1.060662
2647.333333, 1.050625, 1.066711
2654.666667, 1.004263, 1.008344
2662.000000, 0.913599, 0.933670
2669.333333, 0.969300, 0.778906
2676.666667, 1.138061, 1.385916
2684.000000, 1.252865, 1.001553
2691.333333, 1.348827, 1.622286
2698.666667, 1.278775, 1.149029
2706.000000, 1.139434, 1.194766
2713.333333, 1.205361, 1.019256
2720.666667, 1.389503, 1.588152
2728.000000, 1.445938, 1.362361
2735.333333, 1.452323, 1.470772
2742.666667, 1.483716, 1.505457
2750.000000, 1.480677, 1.453114
2757.333333, 1.538201, 1.510986
2764.666667, 1.618379, 1.677902
2772.000000, 1.627534, 1.606842
2779.333333, 1.585736, 1.618426
2786.666667, 1.621521, 1.499394
2794.000000, 1.772441, 1.869119
2801.333333, 1.820501, 1.851888
2808.666667, 1.773260, 1.709094
2816.000000, 2.006353, 1.822927
2823.333333, 2.242656, 2.670353
2830.666667, 2.063539, 1.806926
2838.000000, 2.083484, 1.969969
2845.333333, 2.441135, 2.587352
2852.666667, 2.697548, 2.619491
2860.000000, 2.793232, 2.963474
2867.333333, 2.539367, 2.626657
2874.666667, 2.104721, 1.940762
2882.000000, 2.270378, 1.911193
2889.333333, 2.731399, 3.318658
2896.666667, 2.846029, 2.376737
2904.000000, 3.494330, 3.312394
2911.333333, 4.240509, 4.975572
2918.666667, 4.169746, 3.697995
2926.000000, 4.285862, 4.307234
2933.333333, 4.772212, 4.831156
2940.666667, 5.118804, 5.120002
2948.000000, 5.526826, 5.403142
2955.333333, 5.586565, 6.180987
2962.666667, 5.205986, 4.581923
2970.000000, 6.004279, 5.479052
2977.333333, 6.941783, 8.477163
2984.666667, 6.385430, 5.333294
2992.000000, 6.261014, 6.398055
2999.333333, 6.655082, 6.914324
3006.666667, 6.202115, 6.393136
3014.000000, 5.957291, 5.108307
3021.333333, 7.354122, 7.220667
3028.666667, 8.132306, 9.867794
3036.000000, 7.654218, 5.571996
3043.333333, 9.684394, 9.604734
3050.666667, 10.307270, 13.955509
3058.000000, 8.097389, 3.713055
3065.333333, 9.295095, 11.009336
3072.666667, 10.046958, 11.447380
3080.000000, 7.700646, 6.282931
3087.333333, 8.333797, 6.792600
3094.666667, 10.996332, 13.466735
3102.000000, 11.070347, 10.256076
3109.333333, 9.251609, 10.303045
3116.666667, 8.669108, 6.145373
3124.000000, 9.683814, 12.082151
3131.333333, 9.338628, 8.424202
3138.666667, 8.821672, 8.425149
3146.000000, 10.369071, 10.013741
3153.333333, 11.490337, 13.023167
3160.666667, 11.996271, 9.900526
3168.000000, 13.498383, 15.158904
3175.333333, 13.054980, 13.775635
3182.666667, 11.636558, 9.512509
3190.000000, 12.932442, 13.746199
3197.333333, 14.177153, 14.722661
3204.666667, 12.874923, 13.514714
3212.000000, 11.021861, 9.747640
3219.333333, 9.889020, 11.079310
3226.666667, 8.917523, 7.648960
3234.000000, 10.022365, 9.293783
3241.333333, 12.053188, 13.853264
3248.666667, 11.053972, 11.209144
3256.000000, 8.322922, 7.945592
3263.333333, 7.653996, 6.193359
3270.666667, 8.168839, 10.283447
3278.000000, 7.510535, 5.915988
3285.333333, 7.310014, 7.927448
3292.666667, 7.295634, 7.468354
3300.000000, 6.967275, 6.318288
3307.333333, 7.476725, 7.764827
3314.666667, 7.819357, 8.057911
3322.000000, 7.535384, 7.395825
3329.333333, 7.840165, 7.294431
3336.666667, 8.820715, 9.377272
3344.000000, 8.726623, 9.230562
3351.333333, 7.903779, 7.067318
3358.666667, 8.261987, 8.252642
3366.000000, 9.292193, 9.474772
3373.333333, 8.606560, 9.964880
3380.666667, 6.178256, 5.022343
3388.000000, 5.654745, 4.703317
3395.333333, 7.385991, 8.190658
3402.666667, 7.836715, 8.460366
3410.000000, 6.759109, 6.234142
3417.333333, 6.200901, 6.107328
3424.666667, 6.483883, 6.354977
3432.000000, 5.875598, 7.116990
3439.333333, 4.269433, 2.914049
3446.666667, 3.542442, 4.134471
3454.000000, 4.319599, 2.987112
3461.333333, 5.990635, 7.169766
3468.666667, 6.436685, 6.636050
3476.000000, 5.601912, 5.304445
3483.333333, 5.054978, 5.162247
3490.666667, 5.010168, 4.590544
3498.000000, 4.742519, 5.696781
3505.333333, 3.790590, 2.985774
3512.666667, 3.224870, 3.494539
3520.000000, 3.597632, 2.925224
3527.333333, 4.513833, 5.045842
3534.666667, 4.610382, 5.037983
3542.000000, 3.887658, 3.318917
3549.333333, 3.598923, 3.875564
3556.666667, 3.067804, 3.325513
3564.000000, 2.304457, 1.744245
3571.333333, 2.481173, 2.404285
3578.666667, 2.907241, 3.371509
3586.000000, 2.791643, 2.481638
3593.333333, 2.949285, 2.832605
3600.666667, 3.162824, 3.650228
3608.000000, 3.036513, 2.517838
3615.333333, 2.989048, 3.460812
3622.666667, 2.994306, 2.516529
3630.000000, 3.089513, 3.483210
3637.333333, 2.979478, 2.875210
3644.666667, 2.751248, 2.683952
3652.000000, 2.426145, 2.762035
3659.333333, 2.034334, 1.496561
3666.666667, 2.314774, 2.382543
3674.000000, 2.754149, 2.997410
3681.333333, 2.647755, 2.638664
3688.666667, 2.228788, 2.316146
3696.000000, 1.868049, 1.644320
3703.333333, 1.606355, 1.867744
3710.666667, 1.401966, 1.045749
3718.000000, 1.394540, 1.648585
3725.333333, 1.269019, 1.235119
3732.666667, 1.044936, 0.957192
3740.000000, 0.965764, 1.030234
3747.333333, 0.882567, 0.845222
3754.666667, 0.777401, 0.809615
3762.000000, 0.706107, 0.645222
3769.333333, 0.709181, 0.724382
3776.666667, 0.729998, 0.742817
3784.000000, 0.740150, 0.709976
3791.333333, 0.753131, 0.797777
3798.666667, 0.723916, 0.706998
3806.000000, 0.695602, 0.683886
3813.333333, 0.699341, 0.707585
3820.666667, 0.682255, 0.698314
3828.000000, 0.664267, 0.624845
3835.333333, 0.695928, 0.709081
3842.666667, 0.712166, 0.740677
3850.000000, 0.688367, 0.658170
3857.333333, 0.679531, 0.696428
3864.666667, 0.667189, 0.667103
3872.000000, 0.649967, 0.638155
3879.333333, 0.651753, 0.656472
3886.666667, 0.646018, 0.655923
3894.000000, 0.641155, 0.615719
3901.333333, 0.649344, 0.677266
3908.666667, 0.651510, 0.627143
3916.000000, 0.670029, 0.674486
3923.333333, 0.680567, 0.704015
3930.666667, 0.657845, 0.639747
3938.000000, 0.645370, 0.647881
3945.333333, 0.639179, 0.645958
3952.666667, 0.654526, 0.616929
3960.000000, 0.701729, 0.738299
3967.333333, 0.708913, 0.713352
3974.666667, 0.669707, 0.670614
3982.000000, 0.651290, 0.624254
3989.333333, 0.648187, 0.686064
3996.666667, 0.638116, 0.596365
4004.000000, 0.653273, 0.673687
4011.333333, 0.683645, 0.669400
4018.666667, 0.685244, 0.722082
4026.000000, 0.687430, 0.627394
4033.333333, 0.714815, 0.772855
4040.666667, 0.689152, 0.686128
4048.000000, 0.647736, 0.611465
4055.333333, 0.650818, 0.681893
4062.666667, 0.671050, 0.628029
4070.000000, 0.678670, 0.746230
4077.333333, 0.631547, 0.594203
4084.666667, 0.599853, 0.591568
4092.000000, 0.616006, 0.622079
4099.333333, 0.619676, 0.628270
4106.666667, 0.600401, 0.600073
4114.000000, 0.600812, 0.573222
4121.333333, 0.623528, 0.656727
4128.666667, 0.614260, 0.607410
4136.000000, 0.584658, 0.585488
4143.333333, 0.559799, 0.560252
4150.666667, 0.540473, 0.533217
4158.000000, 0.543428, 0.535215
4165.333333, 0.560689, 0.570069
4172.666667, 0.564087, 0.567407
4180.000000, 0.556947, 0.551474
4187.333333, 0.562922, 0.557435
4194.666667, 0.570264, 0.585341
4202.000000, 0.562002, 0.552929
4209.333333, 0.553667, 0.556807
4216.666667, 0.549275, 0.548129
4224.000000, 0.545151, 0.544036
4231.333333, 0.543469, 0.544398
4238.666667, 0.540006, 0.541045
4246.000000, 0.534051, 0.533535
4253.333333, 0.533725, 0.528086
4260.666667, 0.538693, 0.545191
4268.000000, 0.534696, 0.536308
4275.333333, 0.525199, 0.520977
4282.666667, 0.520979, 0.522533
4290.000000, 0.519178, 0.517875
4297.333333, 0.520446, 0.518427
4304.666667, 0.524172, 0.527052
4312.000000, 0.522484, 0.524155
4319.333333, 0.520156, 0.514577
4326.666667, 0.523336, 0.527316
4334.000000, 0.522639, 0.524134
4341.333333, 0.517299, 0.514971
4348.666667, 0.515479, 0.515123
4356.000000, 0.515792, 0.516699
4363.333333, 0.516632, 0.514646
4370.666667, 0.518555, 0.520537
4378.000000, 0.518006, 0.518496
4385.333333, 0.513793, 0.514492
4392.666667, 0.510654, 0.507692
4400.000000, 0.509956, 0.512741
4407.333333, 0.509407, 0.506651
4414.666667, 0.510587, 0.511588
4422.000000, 0.510946, 0.512522
4429.333333, 0.508567, 0.507152
4436.666667, 0.507556, 0.507441
4444.000000, 0.507582, 0.508192
4451.333333, 0.507232, 0.506502
4458.666667, 0.508466, 0.507735
4466.000000, 0.510106, 0.511894
4473.333333, 0.509709, 0.508901
4480.666667, 0.508715, 0.509138
4488.000000, 0.507914, 0.507684
4495.333333, 0.507500, 0.507148
4502.666667, 0.507523, 0.508021
4510.000000, 0.507746, 0.506902
4517.333333, 0.509012, 0.509158
4524.666667, 0.509434, 0.510830
4532.000000, 0.507910, 0.506916
4539.333333, 0.506546, 0.506976
4546.666667, 0.506782, 0.505318
4554.000000, 0.507415, 0.509516
4561.333333, 0.507180, 0.505310
4568.666667, 0.507762, 0.508586
4576.000000, 0.508007, 0.508566
4583.333333, 0.506708, 0.506308
4590.666667, 0.506493, 0.505649
4598.000000, 0.508164, 0.508363
4605.333333, 0.509989, 0.510281
4612.666667, 0.509662, 0.511032
4620.000000, 0.507999, 0.506302
4627.333333, 0.507033, 0.508361
4634.666667, 0.505778, 0.505112
4642.000000, 0.506240, 0.504530
4649.333333, 0.508380, 0.510789
4656.666667, 0.508473, 0.507412
4664.000000, 0.507764, 0.508280
4671.333333, 0.507316, 0.507086
4678.666667, 0.507369, 0.506811
4686.000000, 0.508246, 0.508767
4693.333333, 0.508763, 0.508639
4700.666667, 0.508747, 0.509008
4708.000000, 0.509269, 0.508333
4715.333333, 0.509380, 0.511402
4722.666667, 0.508461, 0.506384
4730.000000, 0.509270, 0.509671
4737.333333, 0.510125, 0.511353
4744.666667, 0.509319, 0.508119
4752.000000, 0.508568, 0.509685
4759.333333, 0.508500, 0.506785
4766.666667, 0.509167, 0.510743
4774.000000, 0.509708, 0.508396
4781.333333, 0.510013, 0.511298
4788.666667, 0.509548, 0.509059
4796.000000, 0.509175, 0.508777
4803.333333, 0.509815, 0.510086
4810.666667, 0.509805, 0.510309
4818.000000, 0.510087, 0.508514
4825.333333, 0.512259, 0.513010
4832.666667, 0.511980, 0.514503
4840.000000, 0.508658, 0.505905
4847.333333, 0.507746, 0.508318
4854.666667, 0.508489, 0.508445
4862.000000, 0.508543, 0.508749
4869.333333, 0.508469, 0.508229
4876.666667, 0.508834, 0.508668
4884.000000, 0.509953, 0.509772
4891.333333, 0.510923, 0.511598
4898.666667, 0.509880, 0.510722
4906.000000, 0.507495, 0.506481
4913.333333, 0.507673, 0.506298
4920.666667, 0.510223, 0.511614
4928.000000, 0.511018, 0.511366
4935.333333, 0.509424, 0.509724
4942.666667, 0.507695, 0.506878
4950.000000, 0.507836, 0.507301
4957.333333, 0.508690, 0.509865
4964.666667, 0.508405, 0.507727
4972.000000, 0.508030, 0.508303
4979.333333, 0.507937, 0.507785
4986.666667, 0.507189, 0.507876
4994.000000, 0.506663, 0.505225
5001.333333, 0.508112, 0.508327
5008.666667, 0.509279, 0.510570
5016.000000, 0.507941, 0.507650
5023.333333, 0.505993, 0.505895
5030.666667, 0.506321, 0.504533
5038.000000, 0.507599, 0.510323
5045.333333, 0.507597, 0.505216
5052.666667, 0.507824, 0.509633
5060.000000, 0.507063, 0.506813
5067.333333, 0.505633, 0.504991
5074.666667, 0.505353, 0.505736
5082.000000, 0.505510, 0.504949
5089.333333, 0.505927, 0.506405
5096.666667, 0.505592, 0.505947
5104.000000, 0.504993, 0.504067
5111.333333, 0.506874, 0.505890
5118.666667, 0.508604, 0.511648
5126.000000, 0.507362, 0.505227
5133.333333, 0.506347, 0.507345
5140.666667, 0.505617, 0.505474
5148.000000, 0.504463, 0.504175
5155.333333, 0.505168, 0.504030
5162.666667, 0.506793, 0.508439
5170.000000, 0.507133, 0.506263
5177.333333, 0.507805, 0.507566
5184.666667, 0.507740, 0.509826
5192.000000, 0.505944, 0.503742
5199.333333, 0.506187, 0.506464
5206.666667, 0.506995, 0.508077
5214.000000, 0.506165, 0.505363
5221.333333, 0.505877, 0.505854
5228.666667, 0.506158, 0.506437
5236.000000, 0.505595, 0.505905
5243.333333, 0.504980, 0.504136
5250.666667, 0.504714, 0.505742
5258.000000, 0.504691, 0.503238
5265.333333, 0.505517, 0.506547
5272.666667, 0.506011, 0.505734
5280.000000, 0.505527, 0.506028
5287.333333, 0.504748, 0.504318
5294.666667, 0.504545, 0.504327
5302.000000, 0.504531, 0.505207
5309.333333, 0.504013, 0.503383
5316.666667, 0.503702, 0.504077
5324.000000, 0.503603, 0.503271
5331.333333, 0.503701, 0.503793
5338.666667, 0.504391, 0.503948
5346.000000, 0.504707, 0.505874
5353.333333, 0.504129, 0.503131
5360.666667, 0.503696, 0.504381
5368.000000, 0.503434, 0.502889
5375.333333, 0.503676, 0.503578
5382.666667, 0.504098, 0.504658
5390.000000, 0.503610, 0.503496
5397.333333, 0.503386, 0.502790
5404.666667, 0.503890, 0.504467
5412.000000, 0.504108, 0.503836
5419.333333, 0.503849, 0.504294
5426.666667, 0.503693, 0.502972
5434.000000, 0.503960, 0.504533
5441.333333, 0.503787, 0.503801
5448.666667, 0.503774, 0.503014
5456.000000, 0.504471, 0.505269
5463.333333, 0.504882, 0.504332
5470.666667, 0.504596, 0.505593
5478.000000, 0.503824, 0.502865
5485.333333, 0.504005, 0.503972
5492.666667, 0.504588, 0.505213
5500.000000, 0.504309, 0.503953
5507.333333, 0.504023, 0.504119
5514.666667, 0.504248, 0.503899
5522.000000, 0.504474, 0.505072
5529.333333, 0.504185, 0.503852
5536.666667, 0.504112, 0.503964
5544.000000, 0.504330, 0.504665
5551.333333, 0.504269, 0.504025
5558.666667, 0.504593, 0.504362
5566.000000, 0.505544, 0.505623
5573.333333, 0.506124, 0.506568
5580.666667, 0.505819, 0.505735
5588.000000, 0.505601, 0.505238
5595.333333, 0.505963, 0.506191
5602.666667, 0.507131, 0.506235
5610.000000, 0.508271, 0.509864
5617.333333, 0.507726, 0.507118
5624.666667, 0.506002, 0.506803
5632.000000, 0.504549, 0.503285
5639.333333, 0.504785, 0.504825
5646.666667, 0.506645, 0.506205
5654.000000, 0.507750, 0.509345
5661.333333, 0.507593, 0.506105
5668.666667, 0.507541, 0.508816
5676.000000, 0.506676, 0.506427
5683.333333, 0.505848, 0.505036
5690.666667, 0.506758, 0.506894
5698.000000, 0.508832, 0.508210
5705.333333, 0.509757, 0.512013
5712.666667, 0.508147, 0.506789
5720.000000, 0.507363, 0.506995
5727.333333, 0.508742, 0.508675
